District,Month,Total_Waste_Tons,PET_Tons,HDPE_Tons,PVC_Tons,LDPE_Tons,PP_Tons,PS_Tons
Kancheepuram,2019-07,2854.25,713.56,428.14,285.42,570.85,570.85,285.42
Kancheepuram,2019-08,2287.09,571.77,343.06,228.71,457.42,457.42,228.71
Kancheepuram,2019-09,2231.18,557.8,334.68,223.12,446.24,446.24,223.12
Kancheepuram,2019-10,4196.16,1049.04,629.42,419.62,839.23,839.23,419.62
Kancheepuram,2019-11,4342.18,1085.55,651.33,434.22,868.44,868.44,434.22
Kancheepuram,2019-12,3014.16,753.54,452.12,301.42,602.83,602.83,301.42
Kancheepuram,2020-01,3293.22,823.3,493.98,329.32,658.64,658.64,329.32
Kancheepuram,2020-02,3141.3,785.32,471.19,314.13,628.26,628.26,314.13
Kancheepuram,2020-03,3364.6,841.15,504.69,336.46,672.92,672.92,336.46
Kancheepuram,2020-04,2662.55,665.64,399.38,266.26,532.51,532.51,266.26
Kancheepuram,2020-05,3177.87,794.47,476.68,317.79,635.57,635.57,317.79
Kancheepuram,2020-06,2080.18,520.04,312.03,208.02,416.04,416.04,208.02
Kancheepuram,2020-07,2715.7,678.92,407.35,271.57,543.14,543.14,271.57
Kancheepuram,2020-08,2511.14,627.79,376.67,251.11,502.23,502.23,251.11
Kancheepuram,2020-09,2782.02,695.51,417.3,278.2,556.4,556.4,278.2
Kancheepuram,2020-10,3668.23,917.06,550.24,366.82,733.65,733.65,366.82
Kancheepuram,2020-11,4067.86,1016.96,610.18,406.79,813.57,813.57,406.79
Kancheepuram,2020-12,3506.97,876.74,526.05,350.7,701.39,701.39,350.7
Kancheepuram,2021-01,3217.51,804.38,482.63,321.75,643.5,643.5,321.75
Kancheepuram,2021-02,3328.88,832.22,499.33,332.89,665.78,665.78,332.89
Kancheepuram,2021-03,2261.11,565.28,339.17,226.11,452.22,452.22,226.11
Kancheepuram,2021-04,3247.65,811.91,487.15,324.76,649.53,649.53,324.76
Kancheepuram,2021-05,2215.68,553.92,332.35,221.57,443.14,443.14,221.57
Kancheepuram,2021-06,1922.44,480.61,288.37,192.24,384.49,384.49,192.24
Kancheepuram,2021-07,2556.06,639.01,383.41,255.61,511.21,511.21,255.61
Kancheepuram,2021-08,3112.26,778.06,466.84,311.23,622.45,622.45,311.23
Kancheepuram,2021-09,2945.42,736.35,441.81,294.54,589.08,589.08,294.54
Kancheepuram,2021-10,3205.21,801.3,480.78,320.52,641.04,641.04,320.52
Kancheepuram,2021-11,3882.59,970.65,582.39,388.26,776.52,776.52,388.26
Kancheepuram,2021-12,3938.12,984.53,590.72,393.81,787.62,787.62,393.81
Kancheepuram,2022-01,3778.73,944.68,566.81,377.87,755.75,755.75,377.87
Kancheepuram,2022-02,2581.47,645.37,387.22,258.15,516.29,516.29,258.15
Kancheepuram,2022-03,3619.11,904.78,542.87,361.91,723.82,723.82,361.91
Kancheepuram,2022-04,1978.74,494.68,296.81,197.87,395.75,395.75,197.87
Kancheepuram,2022-05,4011.05,1002.76,601.66,401.11,802.21,802.21,401.11
Kancheepuram,2022-06,2158.82,539.71,323.82,215.88,431.76,431.76,215.88
Kancheepuram,2022-07,1835.86,458.96,275.38,183.59,367.17,367.17,183.59
Kancheepuram,2022-08,2081.92,520.48,312.29,208.19,416.38,416.38,208.19
Kancheepuram,2022-09,3266.69,816.67,490.0,326.67,653.34,653.34,326.67
Kancheepuram,2022-10,3837.63,959.41,575.64,383.76,767.53,767.53,383.76
Kancheepuram,2022-11,3915.54,978.89,587.33,391.55,783.11,783.11,391.55
Kancheepuram,2022-12,2912.73,728.18,436.91,291.27,582.55,582.55,291.27
Kancheepuram,2023-01,2466.65,616.66,370.0,246.67,493.33,493.33,246.67
Kancheepuram,2023-02,3266.12,816.53,489.92,326.61,653.22,653.22,326.61
Kancheepuram,2023-03,2898.6,724.65,434.79,289.86,579.72,579.72,289.86
Kancheepuram,2023-04,3050.29,762.57,457.54,305.03,610.06,610.06,305.03
Kancheepuram,2023-05,2438.47,609.62,365.77,243.85,487.69,487.69,243.85
Kancheepuram,2023-06,1992.51,498.13,298.88,199.25,398.5,398.5,199.25
Kancheepuram,2023-07,2331.71,582.93,349.76,233.17,466.34,466.34,233.17
Kancheepuram,2023-08,3314.79,828.7,497.22,331.48,662.96,662.96,331.48
Kancheepuram,2023-09,3677.41,919.35,551.61,367.74,735.48,735.48,367.74
Kancheepuram,2023-10,2637.49,659.37,395.62,263.75,527.5,527.5,263.75
Kancheepuram,2023-11,2445.96,611.49,366.89,244.6,489.19,489.19,244.6
Kancheepuram,2023-12,3240.76,810.19,486.11,324.08,648.15,648.15,324.08
Kancheepuram,2024-01,3903.31,975.83,585.5,390.33,780.66,780.66,390.33
Kancheepuram,2024-02,2078.16,519.54,311.72,207.82,415.63,415.63,207.82
Kancheepuram,2024-03,3128.92,782.23,469.34,312.89,625.78,625.78,312.89
Kancheepuram,2024-04,3812.27,953.07,571.84,381.23,762.45,762.45,381.23
Kancheepuram,2024-05,3625.58,906.39,543.84,362.56,725.12,725.12,362.56
Kancheepuram,2024-06,3322.37,830.59,498.36,332.24,664.47,664.47,332.24
Kancheepuram,2024-07,2339.3,584.83,350.9,233.93,467.86,467.86,233.93
Kancheepuram,2024-08,2889.54,722.39,433.43,288.95,577.91,577.91,288.95
Kancheepuram,2024-09,2576.16,644.04,386.42,257.62,515.23,515.23,257.62
Kancheepuram,2024-10,3458.99,864.75,518.85,345.9,691.8,691.8,345.9
Kancheepuram,2024-11,2576.13,644.03,386.42,257.61,515.23,515.23,257.61
Kancheepuram,2024-12,3563.51,890.88,534.53,356.35,712.7,712.7,356.35
Kanyakumari,2018-01,1616.64,404.16,242.5,161.66,323.33,323.33,161.66
Kanyakumari,2018-02,2178.01,544.5,326.7,217.8,435.6,435.6,217.8
Kanyakumari,2018-03,2348.99,587.25,352.35,234.9,469.8,469.8,234.9
Kanyakumari,2018-04,2455.92,613.98,368.39,245.59,491.18,491.18,245.59
Kanyakumari,2018-05,3732.66,933.17,559.9,373.27,746.53,746.53,373.27
Kanyakumari,2018-06,2086.69,521.67,313.0,208.67,417.34,417.34,208.67
Kanyakumari,2018-07,2605.56,651.39,390.83,260.56,521.11,521.11,260.56
Kanyakumari,2018-08,3037.19,759.3,455.58,303.72,607.44,607.44,303.72
Kanyakumari,2018-09,1806.92,451.73,271.04,180.69,361.38,361.38,180.69
Kanyakumari,2018-10,3098.89,774.72,464.83,309.89,619.78,619.78,309.89
Kanyakumari,2018-11,3208.68,802.17,481.3,320.87,641.74,641.74,320.87
Kanyakumari,2018-12,2630.34,657.59,394.55,263.03,526.07,526.07,263.03
Kanyakumari,2019-01,2959.92,739.98,443.99,295.99,591.98,591.98,295.99
Kanyakumari,2019-02,1938.75,484.69,290.81,193.87,387.75,387.75,193.87
Kanyakumari,2019-03,2296.4,574.1,344.46,229.64,459.28,459.28,229.64
Kanyakumari,2019-04,2316.63,579.16,347.49,231.66,463.33,463.33,231.66
Kanyakumari,2019-05,2581.13,645.28,387.17,258.11,516.23,516.23,258.11
Kanyakumari,2019-06,1810.42,452.6,271.56,181.04,362.08,362.08,181.04
Kanyakumari,2019-07,2214.52,553.63,332.18,221.45,442.9,442.9,221.45
Kanyakumari,2019-08,1888.13,472.03,283.22,188.81,377.63,377.63,188.81
Kanyakumari,2019-09,2834.6,708.65,425.19,283.46,566.92,566.92,283.46
Kanyakumari,2019-10,2347.79,586.95,352.17,234.78,469.56,469.56,234.78
Kanyakumari,2019-11,3549.17,887.29,532.38,354.92,709.83,709.83,354.92
Kanyakumari,2019-12,2955.24,738.81,443.29,295.52,591.05,591.05,295.52
Kanyakumari,2020-01,2051.74,512.94,307.76,205.17,410.35,410.35,205.17
Kanyakumari,2020-02,1564.38,391.1,234.66,156.44,312.88,312.88,156.44
Kanyakumari,2020-03,3251.88,812.97,487.78,325.19,650.38,650.38,325.19
Kanyakumari,2020-04,2432.73,608.18,364.91,243.27,486.55,486.55,243.27
Kanyakumari,2020-05,3262.56,815.64,489.38,326.26,652.51,652.51,326.26
Kanyakumari,2020-06,2384.16,596.04,357.62,238.42,476.83,476.83,238.42
Kanyakumari,2020-07,2794.97,698.74,419.25,279.5,558.99,558.99,279.5
Kanyakumari,2020-08,2236.23,559.06,335.43,223.62,447.25,447.25,223.62
Kanyakumari,2020-09,3100.73,775.18,465.11,310.07,620.15,620.15,310.07
Kanyakumari,2020-10,3011.38,752.84,451.71,301.14,602.28,602.28,301.14
Kanyakumari,2020-11,3699.84,924.96,554.98,369.98,739.97,739.97,369.98
Kanyakumari,2020-12,2994.44,748.61,449.17,299.44,598.89,598.89,299.44
Kanyakumari,2021-01,2562.82,640.7,384.42,256.28,512.56,512.56,256.28
Kanyakumari,2021-02,2990.5,747.62,448.57,299.05,598.1,598.1,299.05
Kanyakumari,2021-03,1760.05,440.01,264.01,176.01,352.01,352.01,176.01
Kanyakumari,2021-04,3496.61,874.15,524.49,349.66,699.32,699.32,349.66
Kanyakumari,2021-05,2988.29,747.07,448.24,298.83,597.66,597.66,298.83
Kanyakumari,2021-06,1604.08,401.02,240.61,160.41,320.82,320.82,160.41
Kanyakumari,2021-07,1655.61,413.9,248.34,165.56,331.12,331.12,165.56
Kanyakumari,2021-08,2322.82,580.71,348.42,232.28,464.56,464.56,232.28
Kanyakumari,2021-09,1712.0,428.0,256.8,171.2,342.4,342.4,171.2
Kanyakumari,2021-10,3440.29,860.07,516.04,344.03,688.06,688.06,344.03
Kanyakumari,2021-11,2827.54,706.88,424.13,282.75,565.51,565.51,282.75
Kanyakumari,2021-12,2818.25,704.56,422.74,281.83,563.65,563.65,281.83
Kanyakumari,2022-01,3277.17,819.29,491.58,327.72,655.43,655.43,327.72
Kanyakumari,2022-02,2631.07,657.77,394.66,263.11,526.21,526.21,263.11
Kanyakumari,2022-03,2708.66,677.16,406.3,270.87,541.73,541.73,270.87
Kanyakumari,2022-04,2747.73,686.93,412.16,274.77,549.55,549.55,274.77
Kanyakumari,2022-05,2831.85,707.96,424.78,283.18,566.37,566.37,283.18
Kanyakumari,2022-06,1812.75,453.19,271.91,181.27,362.55,362.55,181.27
Kanyakumari,2022-07,1625.1,406.28,243.77,162.51,325.02,325.02,162.51
Kanyakumari,2022-08,2400.34,600.08,360.05,240.03,480.07,480.07,240.03
Kanyakumari,2022-09,2127.13,531.78,319.07,212.71,425.43,425.43,212.71
Kanyakumari,2022-10,2433.36,608.34,365.0,243.34,486.67,486.67,243.34
Kanyakumari,2022-11,3212.19,803.05,481.83,321.22,642.44,642.44,321.22
Kanyakumari,2022-12,2919.11,729.78,437.87,291.91,583.82,583.82,291.91
Kanyakumari,2023-01,1779.18,444.8,266.88,177.92,355.84,355.84,177.92
Kanyakumari,2023-02,2176.26,544.07,326.44,217.63,435.25,435.25,217.63
Kanyakumari,2023-03,2116.16,529.04,317.42,211.62,423.23,423.23,211.62
Kanyakumari,2023-04,4077.52,1019.38,611.63,407.75,815.5,815.5,407.75
Kanyakumari,2023-05,2404.19,601.05,360.63,240.42,480.84,480.84,240.42
Kanyakumari,2023-06,2485.76,621.44,372.86,248.58,497.15,497.15,248.58
Kanyakumari,2023-07,2093.68,523.42,314.05,209.37,418.74,418.74,209.37
Kanyakumari,2023-08,3132.64,783.16,469.9,313.26,626.53,626.53,313.26
Kanyakumari,2023-09,2798.47,699.62,419.77,279.85,559.69,559.69,279.85
Kanyakumari,2023-10,3534.18,883.55,530.13,353.42,706.84,706.84,353.42
Kanyakumari,2023-11,2010.35,502.59,301.55,201.03,402.07,402.07,201.03
Kanyakumari,2023-12,3054.59,763.65,458.19,305.46,610.92,610.92,305.46
Kanyakumari,2024-01,3015.39,753.85,452.31,301.54,603.08,603.08,301.54
Kanyakumari,2024-02,2856.08,714.02,428.41,285.61,571.22,571.22,285.61
Kanyakumari,2024-03,3081.5,770.38,462.23,308.15,616.3,616.3,308.15
Kanyakumari,2024-04,3244.86,811.21,486.73,324.49,648.97,648.97,324.49
Kanyakumari,2024-05,3306.36,826.59,495.95,330.64,661.27,661.27,330.64
Kanyakumari,2024-06,2965.95,741.49,444.89,296.6,593.19,593.19,296.6
Kanyakumari,2024-07,2285.5,571.38,342.83,228.55,457.1,457.1,228.55
Kanyakumari,2024-08,3254.5,813.62,488.17,325.45,650.9,650.9,325.45
Kanyakumari,2024-09,2939.1,734.77,440.86,293.91,587.82,587.82,293.91
Kanyakumari,2024-10,2733.11,683.28,409.97,273.31,546.62,546.62,273.31
Kanyakumari,2024-11,2883.64,720.91,432.55,288.36,576.73,576.73,288.36
Kanyakumari,2024-12,2625.52,656.38,393.83,262.55,525.1,525.1,262.55
Karur,2018-01,1280.42,320.11,192.06,128.04,256.08,256.08,128.04
Karur,2018-02,833.57,208.39,125.04,83.36,166.71,166.71,83.36
Karur,2018-03,1129.98,282.49,169.5,113.0,226.0,226.0,113.0
Karur,2018-04,1238.93,309.73,185.84,123.89,247.79,247.79,123.89
Karur,2018-05,1090.54,272.64,163.58,109.05,218.11,218.11,109.05
Karur,2018-06,1134.75,283.69,170.21,113.48,226.95,226.95,113.48
Karur,2018-07,1166.54,291.63,174.98,116.65,233.31,233.31,116.65
Karur,2018-08,1086.55,271.64,162.98,108.66,217.31,217.31,108.66
Karur,2018-09,1397.12,349.28,209.57,139.71,279.42,279.42,139.71
Karur,2018-10,1524.62,381.16,228.69,152.46,304.92,304.92,152.46
Karur,2018-11,2039.07,509.77,305.86,203.91,407.81,407.81,203.91
Karur,2018-12,1529.87,382.47,229.48,152.99,305.97,305.97,152.99
Karur,2019-01,964.08,241.02,144.61,96.41,192.82,192.82,96.41
Karur,2019-02,1020.43,255.11,153.06,102.04,204.09,204.09,102.04
Karur,2019-03,1704.47,426.12,255.67,170.45,340.89,340.89,170.45
Karur,2019-04,1110.26,277.57,166.54,111.03,222.05,222.05,111.03
Karur,2019-05,1296.62,324.15,194.49,129.66,259.32,259.32,129.66
Karur,2019-06,940.86,235.21,141.13,94.09,188.17,188.17,94.09
Karur,2019-07,917.25,229.31,137.59,91.72,183.45,183.45,91.72
Karur,2019-08,1252.63,313.16,187.9,125.26,250.53,250.53,125.26
Karur,2019-09,1492.6,373.15,223.89,149.26,298.52,298.52,149.26
Karur,2019-10,1117.5,279.38,167.63,111.75,223.5,223.5,111.75
Karur,2019-11,1995.03,498.76,299.25,199.5,399.01,399.01,199.5
Karur,2019-12,1617.4,404.35,242.61,161.74,323.48,323.48,161.74
Karur,2020-01,1518.27,379.57,227.74,151.83,303.65,303.65,151.83
Karur,2020-02,1147.4,286.85,172.11,114.74,229.48,229.48,114.74
Karur,2020-03,1296.27,324.07,194.44,129.63,259.25,259.25,129.63
Karur,2020-04,1556.59,389.15,233.49,155.66,311.32,311.32,155.66
Karur,2020-05,997.73,249.43,149.66,99.77,199.55,199.55,99.77
Karur,2020-06,978.05,244.51,146.71,97.81,195.61,195.61,97.81
Karur,2020-07,1229.63,307.41,184.44,122.96,245.93,245.93,122.96
Karur,2020-08,1212.94,303.24,181.94,121.29,242.59,242.59,121.29
Karur,2020-09,1046.03,261.51,156.91,104.6,209.21,209.21,104.6
Karur,2020-10,1359.85,339.96,203.98,135.99,271.97,271.97,135.99
Karur,2020-11,1821.44,455.36,273.22,182.14,364.29,364.29,182.14
Karur,2020-12,1706.65,426.66,256.0,170.66,341.33,341.33,170.66
Karur,2021-01,1844.41,461.1,276.66,184.44,368.88,368.88,184.44
Karur,2021-02,1642.27,410.57,246.34,164.23,328.45,328.45,164.23
Karur,2021-03,1196.13,299.03,179.42,119.61,239.23,239.23,119.61
Karur,2021-04,1611.69,402.92,241.75,161.17,322.34,322.34,161.17
Karur,2021-05,1822.35,455.59,273.35,182.23,364.47,364.47,182.23
Karur,2021-06,1289.39,322.35,193.41,128.94,257.88,257.88,128.94
Karur,2021-07,1657.23,414.31,248.58,165.72,331.45,331.45,165.72
Karur,2021-08,1081.41,270.35,162.21,108.14,216.28,216.28,108.14
Karur,2021-09,1132.57,283.14,169.89,113.26,226.51,226.51,113.26
Karur,2021-10,1588.36,397.09,238.25,158.84,317.67,317.67,158.84
Karur,2021-11,2071.89,517.97,310.78,207.19,414.38,414.38,207.19
Karur,2021-12,1681.43,420.36,252.22,168.14,336.29,336.29,168.14
Karur,2022-01,1483.5,370.87,222.52,148.35,296.7,296.7,148.35
Karur,2022-02,1185.57,296.39,177.84,118.56,237.11,237.11,118.56
Karur,2022-03,1834.74,458.68,275.21,183.47,366.95,366.95,183.47
Karur,2022-04,1248.65,312.16,187.3,124.87,249.73,249.73,124.87
Karur,2022-05,973.43,243.36,146.01,97.34,194.69,194.69,97.34
Karur,2022-06,1141.8,285.45,171.27,114.18,228.36,228.36,114.18
Karur,2022-07,1539.63,384.91,230.95,153.96,307.93,307.93,153.96
Karur,2022-08,1334.54,333.64,200.18,133.45,266.91,266.91,133.45
Karur,2022-09,1116.4,279.1,167.46,111.64,223.28,223.28,111.64
Karur,2022-10,2040.15,510.04,306.02,204.02,408.03,408.03,204.02
Karur,2022-11,1984.2,496.05,297.63,198.42,396.84,396.84,198.42
Karur,2022-12,1551.19,387.8,232.68,155.12,310.24,310.24,155.12
Karur,2023-01,1272.72,318.18,190.91,127.27,254.54,254.54,127.27
Karur,2023-02,1091.71,272.93,163.76,109.17,218.34,218.34,109.17
Karur,2023-03,1069.82,267.46,160.47,106.98,213.96,213.96,106.98
Karur,2023-04,1514.59,378.65,227.19,151.46,302.92,302.92,151.46
Karur,2023-05,1712.55,428.14,256.88,171.26,342.51,342.51,171.26
Karur,2023-06,1201.41,300.35,180.21,120.14,240.28,240.28,120.14
Karur,2023-07,1323.74,330.93,198.56,132.37,264.75,264.75,132.37
Karur,2023-08,1755.21,438.8,263.28,175.52,351.04,351.04,175.52
Karur,2023-09,1050.01,262.5,157.5,105.0,210.0,210.0,105.0
Karur,2023-10,1908.34,477.09,286.25,190.83,381.67,381.67,190.83
Karur,2023-11,1408.2,352.05,211.23,140.82,281.64,281.64,140.82
Karur,2023-12,1814.18,453.54,272.13,181.42,362.84,362.84,181.42
Karur,2024-01,1656.85,414.21,248.53,165.69,331.37,331.37,165.69
Karur,2024-02,939.58,234.9,140.94,93.96,187.92,187.92,93.96
Karur,2024-03,1305.63,326.41,195.85,130.56,261.13,261.13,130.56
Karur,2024-04,1629.0,407.25,244.35,162.9,325.8,325.8,162.9
Karur,2024-05,1571.24,392.81,235.69,157.12,314.25,314.25,157.12
Karur,2024-06,1013.44,253.36,152.02,101.34,202.69,202.69,101.34
Karur,2024-07,1146.6,286.65,171.99,114.66,229.32,229.32,114.66
Karur,2024-08,1267.58,316.89,190.14,126.76,253.52,253.52,126.76
Karur,2024-09,1512.94,378.23,226.94,151.29,302.59,302.59,151.29
Karur,2024-10,1886.19,471.55,282.93,188.62,377.24,377.24,188.62
Karur,2024-11,1310.05,327.51,196.51,131.01,262.01,262.01,131.01
Karur,2024-12,1386.37,346.59,207.96,138.64,277.27,277.27,138.64
Krishnagiri,2018-01,1986.44,496.61,297.97,198.64,397.29,397.29,198.64
Krishnagiri,2018-02,2436.1,609.03,365.42,243.61,487.22,487.22,243.61
Krishnagiri,2018-03,3112.47,778.12,466.87,311.25,622.49,622.49,311.25
Krishnagiri,2018-04,2308.94,577.23,346.34,230.89,461.79,461.79,230.89
Krishnagiri,2018-05,2666.35,666.59,399.95,266.64,533.27,533.27,266.64
Krishnagiri,2018-06,2445.52,611.38,366.83,244.55,489.1,489.1,244.55
Krishnagiri,2018-07,1713.49,428.37,257.02,171.35,342.7,342.7,171.35
Krishnagiri,2018-08,1893.45,473.36,284.02,189.34,378.69,378.69,189.34
Krishnagiri,2018-09,2818.37,704.59,422.76,281.84,563.67,563.67,281.84
Krishnagiri,2018-10,2045.86,511.47,306.88,204.59,409.17,409.17,204.59
Krishnagiri,2018-11,2498.99,624.75,374.85,249.9,499.8,499.8,249.9
Krishnagiri,2018-12,2984.47,746.12,447.67,298.45,596.89,596.89,298.45
Krishnagiri,2019-01,2307.74,576.94,346.16,230.77,461.55,461.55,230.77
Krishnagiri,2019-02,2882.07,720.52,432.31,288.21,576.41,576.41,288.21
Krishnagiri,2019-03,1674.79,418.7,251.22,167.48,334.96,334.96,167.48
Krishnagiri,2019-04,1900.69,475.17,285.1,190.07,380.14,380.14,190.07
Krishnagiri,2019-05,1809.98,452.49,271.5,181.0,362.0,362.0,181.0
Krishnagiri,2019-06,2594.36,648.59,389.15,259.44,518.87,518.87,259.44
Krishnagiri,2019-07,2551.63,637.91,382.74,255.16,510.33,510.33,255.16
Krishnagiri,2019-08,2270.51,567.63,340.58,227.05,454.1,454.1,227.05
Krishnagiri,2019-09,1745.07,436.27,261.76,174.51,349.01,349.01,174.51
Krishnagiri,2019-10,3573.36,893.34,536.0,357.34,714.67,714.67,357.34
Krishnagiri,2019-11,1968.67,492.17,295.3,196.87,393.73,393.73,196.87
Krishnagiri,2019-12,2046.62,511.66,306.99,204.66,409.32,409.32,204.66
Krishnagiri,2020-01,1860.17,465.04,279.03,186.02,372.03,372.03,186.02
Krishnagiri,2020-02,2211.84,552.96,331.78,221.18,442.37,442.37,221.18
Krishnagiri,2020-03,2408.35,602.09,361.25,240.83,481.67,481.67,240.83
Krishnagiri,2020-04,2704.78,676.2,405.72,270.48,540.96,540.96,270.48
Krishnagiri,2020-05,1865.93,466.48,279.89,186.59,373.19,373.19,186.59
Krishnagiri,2020-06,2389.66,597.42,358.45,238.97,477.93,477.93,238.97
Krishnagiri,2020-07,2753.7,688.43,413.06,275.37,550.74,550.74,275.37
Krishnagiri,2020-08,2815.01,703.75,422.25,281.5,563.0,563.0,281.5
Krishnagiri,2020-09,2593.56,648.39,389.03,259.36,518.71,518.71,259.36
Krishnagiri,2020-10,3140.44,785.11,471.07,314.04,628.09,628.09,314.04
Krishnagiri,2020-11,2477.72,619.43,371.66,247.77,495.54,495.54,247.77
Krishnagiri,2020-12,3231.22,807.8,484.68,323.12,646.24,646.24,323.12
Krishnagiri,2021-01,2716.1,679.03,407.42,271.61,543.22,543.22,271.61
Krishnagiri,2021-02,1633.54,408.39,245.03,163.35,326.71,326.71,163.35
Krishnagiri,2021-03,3238.4,809.6,485.76,323.84,647.68,647.68,323.84
Krishnagiri,2021-04,2977.86,744.47,446.68,297.79,595.57,595.57,297.79
Krishnagiri,2021-05,2366.49,591.62,354.97,236.65,473.3,473.3,236.65
Krishnagiri,2021-06,2249.18,562.29,337.38,224.92,449.84,449.84,224.92
Krishnagiri,2021-07,1764.3,441.08,264.65,176.43,352.86,352.86,176.43
Krishnagiri,2021-08,1810.35,452.59,271.55,181.03,362.07,362.07,181.03
Krishnagiri,2021-09,1656.26,414.07,248.44,165.63,331.25,331.25,165.63
Krishnagiri,2021-10,2080.73,520.18,312.11,208.07,416.15,416.15,208.07
Krishnagiri,2021-11,3483.79,870.95,522.57,348.38,696.76,696.76,348.38
Krishnagiri,2021-12,2702.5,675.63,405.38,270.25,540.5,540.5,270.25
Krishnagiri,2022-01,1828.98,457.24,274.35,182.9,365.8,365.8,182.9
Krishnagiri,2022-02,1915.37,478.84,287.31,191.54,383.07,383.07,191.54
Krishnagiri,2022-03,3057.82,764.46,458.67,305.78,611.56,611.56,305.78
Krishnagiri,2022-04,1773.58,443.39,266.04,177.36,354.72,354.72,177.36
Krishnagiri,2022-05,2461.94,615.48,369.29,246.19,492.39,492.39,246.19
Krishnagiri,2022-06,2270.82,567.7,340.62,227.08,454.16,454.16,227.08
Krishnagiri,2022-07,1962.81,490.7,294.42,196.28,392.56,392.56,196.28
Krishnagiri,2022-08,1839.31,459.83,275.9,183.93,367.86,367.86,183.93
Krishnagiri,2022-09,1797.49,449.37,269.62,179.75,359.5,359.5,179.75
Krishnagiri,2022-10,2656.63,664.16,398.49,265.66,531.33,531.33,265.66
Krishnagiri,2022-11,2096.23,524.06,314.43,209.62,419.25,419.25,209.62
Krishnagiri,2022-12,2580.95,645.24,387.14,258.1,516.19,516.19,258.1
Krishnagiri,2023-01,2251.16,562.79,337.67,225.12,450.23,450.23,225.12
Krishnagiri,2023-02,1572.76,393.19,235.91,157.28,314.55,314.55,157.28
Krishnagiri,2023-03,2889.43,722.36,433.41,288.94,577.89,577.89,288.94
Krishnagiri,2023-04,1991.06,497.77,298.66,199.11,398.21,398.21,199.11
Krishnagiri,2023-05,2078.48,519.62,311.77,207.85,415.7,415.7,207.85
Krishnagiri,2023-06,1755.99,439.0,263.4,175.6,351.2,351.2,175.6
Krishnagiri,2023-07,2807.09,701.77,421.06,280.71,561.42,561.42,280.71
Krishnagiri,2023-08,1718.59,429.65,257.79,171.86,343.72,343.72,171.86
Krishnagiri,2023-09,2944.96,736.24,441.74,294.5,588.99,588.99,294.5
Krishnagiri,2023-10,2954.85,738.71,443.23,295.49,590.97,590.97,295.49
Krishnagiri,2023-11,2902.84,725.71,435.43,290.28,580.57,580.57,290.28
Krishnagiri,2023-12,2997.68,749.42,449.65,299.77,599.54,599.54,299.77
Krishnagiri,2024-01,2225.42,556.35,333.81,222.54,445.08,445.08,222.54
Krishnagiri,2024-02,2266.1,566.52,339.91,226.61,453.22,453.22,226.61
Krishnagiri,2024-03,2215.35,553.84,332.3,221.53,443.07,443.07,221.53
Krishnagiri,2024-04,2541.39,635.35,381.21,254.14,508.28,508.28,254.14
Krishnagiri,2024-05,3191.26,797.81,478.69,319.13,638.25,638.25,319.13
Krishnagiri,2024-06,2834.86,708.71,425.23,283.49,566.97,566.97,283.49
Krishnagiri,2024-07,1956.41,489.1,293.46,195.64,391.28,391.28,195.64
Krishnagiri,2024-08,2082.36,520.59,312.35,208.24,416.47,416.47,208.24
Krishnagiri,2024-09,1661.4,415.35,249.21,166.14,332.28,332.28,166.14
Krishnagiri,2024-10,3065.1,766.27,459.76,306.51,613.02,613.02,306.51
Krishnagiri,2024-11,2189.04,547.26,328.36,218.9,437.81,437.81,218.9
Krishnagiri,2024-12,2490.53,622.63,373.58,249.05,498.11,498.11,249.05
Madurai,2018-01,4190.11,1047.53,628.52,419.01,838.02,838.02,419.01
Madurai,2018-02,4626.55,1156.64,693.98,462.66,925.31,925.31,462.66
Madurai,2018-03,4634.34,1158.59,695.15,463.43,926.87,926.87,463.43
Madurai,2018-04,3840.47,960.12,576.07,384.05,768.09,768.09,384.05
Madurai,2018-05,5744.3,1436.08,861.65,574.43,1148.86,1148.86,574.43
Madurai,2018-06,3023.34,755.83,453.5,302.33,604.67,604.67,302.33
Madurai,2018-07,4138.78,1034.69,620.82,413.88,827.76,827.76,413.88
Madurai,2018-08,2655.03,663.76,398.25,265.5,531.01,531.01,265.5
Madurai,2018-09,4927.9,1231.98,739.19,492.79,985.58,985.58,492.79
Madurai,2018-10,4984.49,1246.12,747.67,498.45,996.9,996.9,498.45
Madurai,2018-11,3572.86,893.22,535.93,357.29,714.57,714.57,357.29
Madurai,2018-12,4571.57,1142.89,685.74,457.16,914.31,914.31,457.16
Madurai,2019-01,3814.45,953.61,572.17,381.45,762.89,762.89,381.45
Madurai,2019-02,4022.3,1005.58,603.35,402.23,804.46,804.46,402.23
Madurai,2019-03,4937.85,1234.46,740.68,493.79,987.57,987.57,493.79
Madurai,2019-04,5109.05,1277.26,766.36,510.9,1021.81,1021.81,510.9
Madurai,2019-05,6073.52,1518.38,911.03,607.35,1214.7,1214.7,607.35
Madurai,2019-06,2838.95,709.74,425.84,283.9,567.79,567.79,283.9
Madurai,2019-07,2952.43,738.11,442.86,295.24,590.49,590.49,295.24
Madurai,2019-08,4668.0,1167.0,700.2,466.8,933.6,933.6,466.8
Madurai,2019-09,4458.11,1114.53,668.72,445.81,891.62,891.62,445.81
Madurai,2019-10,5825.81,1456.45,873.87,582.58,1165.16,1165.16,582.58
Madurai,2019-11,3072.6,768.15,460.89,307.26,614.52,614.52,307.26
